Date,Open,High,Low,Close,Volume,Adj Close
2015-12-30,3111.00,3172.00,3111.00,3121.1499,633200,3086.4283
2015-12-29,3100.00,3147.1499,3090.00,3100.50,623300,3066.0081
2015-12-28,3015.00,3129.00,3015.00,3120.70,751900,3085.9834
2015-12-25,3010.00,3010.00,3010.00,3010.00,000,2976.5149
2015-12-24,3038.50,3049.05,3005.00,3010.00,226500,2976.5149
2015-12-23,3015.00,3031.25,3010.1499,3024.6001,172700,2990.9526
2015-12-22,3020.20,3032.00,2995.00,3001.1001,190300,2967.714
2015-12-21,2983.50,3029.50,2962.55,3009.45,366700,2975.971
2015-12-18,3005.00,3008.25,2969.80,2974.20,438400,2941.1131
2015-12-17,3036.00,3063.95,3010.55,3017.95,492300,2984.3764
2015-12-16,3006.8999,3043.00,2997.3501,3004.50,320800,2971.0761
2015-12-15,3011.00,3041.95,2986.30,2994.20,394700,2960.8906
2015-12-14,2966.00,3017.00,2951.25,3010.3999,375300,2976.9104
2015-12-11,2995.95,3023.95,2951.00,2969.00,485800,2935.971
2015-12-10,2994.00,3037.70,2966.6499,2995.30,687000,2961.9785
2015-12-09,2967.95,3024.00,2951.50,2995.20,1039500,2961.8795
2015-12-08,3148.80,3152.8999,3043.00,3063.20,878600,3029.123
2015-12-07,3202.95,3205.30,3152.3501,3179.8999,346600,3144.5248
2015-12-04,3194.20,3216.30,3180.00,3195.50,325800,3159.9513
2015-12-03,3247.00,3247.00,3201.1499,3223.6499,392100,3187.7881
2015-12-02,3225.00,3265.00,3220.00,3251.6499,835900,3215.4766
2015-12-01,3132.00,3224.45,3129.50,3210.8999,1184900,3175.1799
2015-11-30,3115.00,3138.00,3102.05,3110.00,771100,3075.4025
2015-11-27,3130.00,3139.95,3047.05,3099.30,1388200,3064.8215
2015-11-26,3150.00,3199.8999,3081.00,3100.75,2741500,3066.2554
2015-11-25,3387.70,3387.70,3387.70,3387.70,000,3350.0131
2015-11-24,3399.00,3409.00,3350.00,3387.70,321500,3350.0131
2015-11-23,3360.00,3423.80,3360.00,3409.25,567700,3371.3234
2015-11-20,3317.00,3377.1499,3309.75,3353.1001,784200,3315.7982
2015-11-19,3400.00,3405.00,3137.8501,3281.1001,3806300,3244.5991
2015-11-18,3423.00,3434.00,3360.00,3366.95,743500,3329.4939
2015-11-17,3460.00,3471.05,3410.1001,3441.30,788400,3403.0169
2015-11-16,3440.00,3525.00,3410.00,3509.20,1305000,3470.1615
2015-11-13,3316.00,3408.70,3298.00,3389.6001,1706600,3351.8921
2015-11-12,3360.05,3360.05,3360.05,3360.05,000,3322.6708
2015-11-11,3283.1001,3373.00,3253.20,3360.05,573200,3322.6708
2015-11-10,3498.00,3498.00,3300.00,3330.70,1893600,3293.6472
2015-11-09,3570.00,3575.00,3445.95,3501.1499,1714300,3462.201
2015-11-06,4258.00,4292.00,3615.00,3630.6499,4015400,3590.2603
2015-11-05,4305.1001,4328.2002,4237.1001,4249.3999,302200,4202.127
2015-11-04,4340.1001,4379.2002,4310.00,4322.8999,286400,4274.8093
2015-11-03,4310.00,4345.00,4299.25,4335.1499,506700,4286.923
2015-11-02,4253.00,4315.1499,4233.2002,4296.2998,447500,4248.5051
2015-10-30,4261.00,4365.3501,4230.00,4279.8999,1045300,4232.2877
2015-10-29,4114.9502,4240.00,4083.20,4221.3501,1215100,4174.3892
2015-10-28,4200.00,4200.00,4080.1001,4113.6499,645400,4067.8871
2015-10-27,4224.9502,4225.00,4162.50,4179.1001,814200,4132.6092
2015-10-26,4251.00,4261.00,4155.5498,4200.75,870900,4154.0183
2015-10-23,4190.00,4197.3999,4141.3501,4188.3999,1460500,4141.8056
2015-10-22,4173.6001,4173.6001,4173.6001,4173.6001,000,4127.1704
2015-10-21,4265.00,4265.00,4163.00,4173.6001,909200,4127.1704
2015-10-20,4370.00,4386.6001,4270.6499,4319.7002,363200,4271.6452
2015-10-19,4230.1001,4360.00,4210.3501,4347.6001,336700,4299.2347
2015-10-16,4206.3999,4279.5498,4160.25,4270.00,203900,4222.4979
2015-10-15,4200.00,4239.6001,4186.25,4207.4502,253600,4160.6439
2015-10-14,4230.00,4260.00,4180.0498,4196.8501,220200,4150.1618
